sale_id,date,region,tyre_type,tyre_size,units_sold,unit_price,total_sales,revenue,bill_date,price
S00329,2024-05-15,East,Radial,17,87.0,4901.0,426387.0,426387.0,2024-05-15,4901
S00330,2024-05-14,East,Biased,14,77.0,4207.0,323939.0,323939.0,2024-05-14,4207
S00331,2024-07-13,South,Biased,14,146.0,4988.0,728248.0,728248.0,2024-07-13,4988
S00332,2024-05-24,East,Biased,15,111.0,4177.0,463647.0,463647.0,2024-05-24,4177
S00333,2024-05-07,West,Radial,17,148.0,4301.0,640849.0,640849.0,2024-05-07,4301
S00335,2024-06-24,South,Radial,14,56.0,4664.0,261184.0,261184.0,2024-06-24,4664
S00336,2024-07-05,North,Biased,17,72.0,3610.0,259920.0,259920.0,2024-07-05,3610
S00337,2024-04-24,North,Radial,18,95.0,3760.0,357200.0,357200.0,2024-04-24,3760
S00338,2024-04-28,North,Biased,15,139.0,5419.0,753241.0,753241.0,2024-04-28,5419
S00339,2024-01-22,North,Biased,14,127.0,4711.0,598297.0,598297.0,2024-01-22,4711
S00340,2024-06-06,West,Radial,14,77.0,5379.0,414183.0,414183.0,2024-06-06,5379
S00341,2024-02-07,South,Biased,16,73.0,3870.0,443617.5,282510.0,2024-02-07,3870
S00343,2024-02-20,North,Biased,17,148.0,4796.0,714604.0,714604.0,2024-02-20,4796
S00344,2024-06-30,North,Biased,17,128.0,5220.0,668160.0,668160.0,2024-06-30,5220
S00345,2024-01-08,North,Radial,17,98.0,5322.0,521556.0,521556.0,2024-01-08,5322
S00346,2024-01-27,East,Biased,18,52.0,4103.0,213356.0,213356.0,2024-01-27,4103
S00347,2024-01-27,North,Radial,18,51.0,3948.0,201348.0,201348.0,2024-01-27,3948
S00349,2024-01-30,South,Biased,18,129.0,4940.0,637260.0,637260.0,2024-01-30,4940
S00350,2024-04-06,South,Biased,18,70.0,5395.0,377650.0,377650.0,2024-04-06,5395
S00351,2024-01-28,South,Biased,16,58.0,4360.0,252880.0,252880.0,2024-01-28,4360
S00352,2024-04-20,West,Radial,18,61.0,4911.0,299571.0,299571.0,2024-04-20,4911
S00353,2024-07-10,East,Radial,15,142.0,4861.0,690262.0,690262.0,2024-07-10,4861
S00354,2024-07-15,North,Biased,15,73.0,4834.0,352882.0,352882.0,2024-07-15,4834
S00355,2024-03-01,North,Radial,15,82.0,5443.0,446326.0,446326.0,2024-03-01,5443
S00356,2024-02-17,North,Radial,14,127.0,5451.0,692277.0,692277.0,2024-02-17,5451
S00357,2024-05-26,North,Radial,17,92.0,4852.0,446384.0,446384.0,2024-05-26,4852
S00358,2024-01-04,West,Radial,16,131.0,4570.0,598670.0,598670.0,2024-01-04,4570
S00359,2024-02-04,North,Biased,14,54.0,4155.0,224370.0,224370.0,2024-02-04,4155
S00360,2024-07-10,West,Biased,17,128.0,3648.0,466944.0,466944.0,2024-07-10,3648
S00361,2024-02-18,East,Biased,16,120.0,3849.0,461880.0,461880.0,2024-02-18,3849
S00362,2024-01-17,South,Radial,16,138.0,3822.0,527436.0,527436.0,2024-01-17,3822
S00363,2024-06-20,North,Radial,16,63.0,4364.0,274932.0,274932.0,2024-06-20,4364
S00364,2024-06-06,South,Radial,15,85.0,5450.0,463250.0,463250.0,2024-06-06,5450
S00365,2024-02-15,East,Radial,15,84.0,4643.0,390012.0,390012.0,2024-02-15,4643
S00366,2024-04-26,East,Biased,15,99.0,4504.0,445896.0,445896.0,2024-04-26,4504
S00367,2024-01-06,North,Radial,16,137.0,3897.0,533889.0,533889.0,2024-01-06,3897
S00368,2024-04-08,East,Radial,16,128.0,4145.0,530560.0,530560.0,2024-04-08,4145
S00369,2024-05-03,South,Biased,15,60.0,4720.0,283200.0,283200.0,2024-05-03,4720
S00370,2024-02-06,North,Biased,16,73.0,3912.0,285576.0,285576.0,2024-02-06,3912
S00371,2024-01-24,West,Biased,15,124.0,4962.0,615288.0,615288.0,2024-01-24,4962
S00373,2024-02-15,South,Radial,15,100.0,3686.0,368600.0,368600.0,2024-02-15,3686
S00374,2024-06-29,North,Radial,17,66.0,3919.0,258654.0,258654.0,2024-06-29,3919
S00375,2024-04-04,North,Radial,16,119.0,4224.0,502656.0,502656.0,2024-04-04,4224
S00376,2024-04-08,South,Radial,14,134.0,4983.0,667722.0,667722.0,2024-04-08,4983
S00377,2024-07-06,Nort,Radial,15,57.0,4633.0,264081.0,264081.0,2024-07-06,4633
S00378,2024-04-25,Nort,Biased,14,128.0,3686.0,471808.0,471808.0,2024-04-25,3686
S00379,2024-07-09,South,Radial,17,145.0,3970.0,575650.0,575650.0,2024-07-09,3970
S00380,2024-06-08,Unknown,Biased,16,123.0,4601.0,565923.0,565923.0,2024-06-08,4601
S00381,2024-06-09,South,Biased,15,77.0,5476.0,422191.0,422191.0,2024-06-09,5483
S00382,2024-03-07,North,Biased,15,128.0,5462.0,699136.0,699136.0,2024-03-07,5462
S00383,2024-05-07,Unknown,Radial,15,61.0,4897.0,298717.0,298717.0,2024-05-07,4897
S00384,2024-01-18,West,Radial,14,92.0,4309.0,396428.0,396428.0,2024-01-18,4309
S00385,2024-01-25,South,Biased,17,131.0,3829.0,501599.0,501599.0,2024-01-25,3829
S00386,2024-02-23,West,Radial,16,86.0,4648.0,399728.0,399728.0,2024-02-23,4648
S00387,2024-02-27,North,Radial,17,137.0,4839.0,662943.0,662943.0,2024-02-27,4839
S00388,2024-03-07,North,Biased,15,112.0,4457.0,499184.0,499184.0,2024-03-07,4457
S00389,2024-04-13,South,Radial,17,142.0,3819.0,542298.0,542298.0,2024-04-13,3819
S00390,2024-06-22,North,Radial,14,112.0,3974.0,445088.0,445088.0,2024-06-22,3974
S00391,2024-01-24,East,Radial,18,59.0,5012.0,295708.0,295708.0,2024-01-24,5012
S00392,2024-04-23,North,Radial,18,127.0,4325.0,549275.0,549275.0,2024-04-23,4325
S00393,2024-02-01,South,Biased,16,129.0,4013.0,517677.0,517677.0,2024-02-01,4013
S00394,2024-06-23,Eest,Biased,16,86.0,3833.0,329638.0,329638.0,2024-06-23,3833
S00395,2024-03-26,East,Radial,17,60.0,4594.0,275640.0,275640.0,2024-03-26,4594
S00396,2024-05-30,West,Radial,16,139.0,3964.0,550996.0,550996.0,2024-05-30,3964
S00397,2024-07-12,North,Radial,14,68.0,4899.0,333132.0,333132.0,2024-07-12,4899
S00398,2024-05-06,South,Biased,15,101.0,4223.0,426523.0,426523.0,2024-05-06,4223
S00401,2024-01-17,North,Biased,15,81.0,3663.0,296703.0,296703.0,2024-01-17,3663
S00402,2024-04-13,North,Radial,17,72.0,5476.0,395136.0,395136.0,2024-04-13,5488
S00404,2024-05-16,West,Radial,16,107.0,4818.0,515526.0,515526.0,2024-05-16,4818
S00405,2024-02-12,South,Biased,14,126.0,3857.0,485982.0,485982.0,2024-02-12,3857
S00406,2024-06-24,West,Radial,15,70.0,3580.0,250600.0,250600.0,2024-06-24,3580
S00407,2024-02-08,West,Radial,14,70.0,4273.0,299110.0,299110.0,2024-02-08,4273
S00408,2024-06-18,West,Biased,18,142.0,4798.0,681316.0,681316.0,2024-06-18,4798
S00410,2024-04-08,West,Biased,17,140.0,4398.0,615720.0,615720.0,2024-04-08,4398
S00411,2024-02-19,West,Biased,17,78.0,5140.0,400920.0,400920.0,2024-02-19,5140
S00413,2024-05-31,East,Radial,16,96.0,5063.0,486048.0,486048.0,2024-05-31,5063
S00414,2024-01-13,North,Biased,18,61.0,4421.0,269681.0,269681.0,2024-01-13,4421
S00415,2024-02-29,East,Biased,14,107.0,4570.0,488990.0,488990.0,2024-02-29,4570
S00416,2024-05-14,North,Biased,16,90.0,4915.0,442350.0,442350.0,2024-05-14,4915
S00417,2024-02-26,South,Biased,14,68.0,4324.0,294032.0,294032.0,2024-02-26,4324
S00418,2024-02-05,East,Radial,15,61.0,5090.0,310490.0,310490.0,2024-02-05,5090
S00419,2024-06-21,South,Radial,17,72.0,4517.0,325224.0,325224.0,2024-06-21,4517
S00420,2024-01-20,West,Radial,15,54.0,4602.0,248508.0,248508.0,2024-01-20,4602
S00421,2024-03-05,South,Radial,15,75.0,5036.0,377700.0,377700.0,2024-03-05,5036
S00422,2024-01-08,South,Radial,18,112.0,4179.0,468048.0,468048.0,2024-01-08,4179
S00423,2024-05-23,South,Biased,16,101.0,4546.0,459146.0,459146.0,2024-05-23,4546
S00424,2024-05-21,South,Radial,17,59.0,4751.0,280309.0,280309.0,2024-05-21,4751
S00425,2024-04-24,North,Radial,15,135.0,3937.0,531495.0,531495.0,2024-04-24,3937
S00426,2024-05-22,East,Biased,17,88.0,4821.0,424248.0,424248.0,2024-05-22,4821
S00427,2024-04-01,North,Biased,16,72.0,5476.0,395928.0,395928.0,2024-04-01,5499
S00428,2024-04-07,North,Radial,14,60.0,4445.0,266700.0,266700.0,2024-04-07,4445
S00429,2024-03-06,North,Radial,15,141.0,4783.0,674403.0,674403.0,2024-03-06,4783
S00430,2024-02-01,South,Biased,16,144.0,4275.0,615600.0,615600.0,2024-02-01,4275
S00431,2024-07-09,North,Radial,17,121.0,4175.0,505175.0,505175.0,2024-07-09,4175
S00432,2024-03-26,East,Biased,16,97.0,3520.24,340373.0,340373.0,2024-03-26,3509
S00433,2024-02-20,North,Biased,14,141.0,5151.0,726291.0,726291.0,2024-02-20,5151
S00434,2024-06-01,West,Radial,16,65.0,3657.0,237705.0,237705.0,2024-06-01,3657
S00435,2024-07-04,South,Radial,17,95.0,4367.0,414865.0,414865.0,2024-07-04,4367
S00436,2024-03-03,West,Radial,15,96.0,4283.0,411168.0,411168.0,2024-03-03,4283
S00437,2024-07-08,East,Biased,15,144.0,4681.0,674064.0,674064.0,2024-07-08,4681
S00438,2024-05-04,East,Biased,18,97.0,3819.0,370443.0,370443.0,2024-05-04,3819
S00439,2024-05-29,East,Radial,17,129.0,5399.0,696471.0,696471.0,2024-05-29,5399
S00440,2024-02-27,East,Radial,18,118.0,4725.0,557550.0,557550.0,2024-02-27,4725
S00441,2024-02-27,North,Radial,18,148.0,3620.0,535760.0,535760.0,2024-02-27,3620
S00442,2024-03-26,South,Biased,14,74.0,3638.0,269212.0,269212.0,2024-03-26,3638
S00444,2024-06-28,West,Biased,15,142.0,5243.0,744506.0,744506.0,2024-06-28,5243
S00445,2024-06-18,East,Radial,17,140.0,5090.0,712600.0,712600.0,2024-06-18,5090
S00446,2024-03-10,South,Biased,14,130.0,4862.0,632060.0,632060.0,2024-03-10,4862
S00447,2024-01-15,West,Biased,17,86.0,4783.0,411338.0,411338.0,2024-01-15,4783
S00448,2024-02-23,West,Radial,17,112.0,4956.0,555072.0,555072.0,2024-02-23,4956
S00449,2024-07-06,West,Biased,18,78.0,3543.0,276354.0,276354.0,2024-07-06,3543
S00450,2024-04-10,North,Radial,17,107.0,4682.0,500974.0,500974.0,2024-04-10,4682
S00453,2024-02-29,West,Radial,16,80.0,3597.0,287760.0,287760.0,2024-02-29,3597
S00454,2024-04-17,North,Biased,14,135.0,5061.0,683235.0,683235.0,2024-04-17,5061
S00455,2024-01-05,North,Radial,18,138.0,5394.0,744372.0,744372.0,2024-01-05,5394
S00456,2024-04-12,North,Biased,17,117.0,5233.0,612261.0,612261.0,2024-04-12,5233
S00457,2024-07-14,East,Radial,18,148.0,5132.0,443617.5,759536.0,2024-07-14,5132
S00458,2024-01-06,West,Radial,18,90.0,3738.0,336420.0,336420.0,2024-01-06,3738
S00459,2024-04-18,West,Radial,18,99.0,3974.0,393426.0,393426.0,2024-04-18,3974
S00460,2024-04-25,East,Biased,15,93.0,4023.0,374139.0,374139.0,2024-04-25,4023
S00461,2024-04-03,North,Radial,15,58.0,4056.0,235248.0,235248.0,2024-04-03,4056
S00462,2024-02-16,North,Radial,15,108.0,4915.0,530820.0,530820.0,2024-02-16,4915
S00463,2024-04-08,South,Biased,15,139.0,3520.24,487612.0,487612.0,2024-04-08,3508
S00464,2024-02-24,South,Radial,16,140.0,5036.0,705040.0,705040.0,2024-02-24,5036
S00465,2024-06-16,South,Radial,18,76.0,4912.0,373312.0,373312.0,2024-06-16,4912
S00466,2024-02-21,East,Radial,16,131.0,5362.0,702422.0,702422.0,2024-02-21,5362
S00467,2024-05-23,West,Radial,17,143.0,4733.0,443617.5,676819.0,2024-05-23,4733
S00469,2024-04-23,West,Radial,16,144.0,4115.0,592560.0,592560.0,2024-04-23,4115
S00470,2024-05-03,Unknown,Radial,15,52.0,3651.0,200853.24,200073.52,2024-05-03,3651
S00471,2024-04-15,West,Biased,15,142.0,3909.0,555078.0,555078.0,2024-04-15,3909
S00472,2024-06-06,East,Radial,17,56.0,3520.24,200853.24,200073.52,2024-06-06,3509
S00473,2024-05-26,East,Radial,18,131.0,4456.0,583736.0,583736.0,2024-05-26,4456
S00474,2024-05-24,East,Biased,14,65.0,4051.0,263315.0,263315.0,2024-05-24,4051
S00475,2024-04-29,East,Biased,16,98.0,4055.0,397390.0,397390.0,2024-04-29,4055
S00476,2024-03-03,South,Biased,18,81.0,4379.0,354699.0,354699.0,2024-03-03,4379
S00477,2024-01-19,North,Biased,18,138.0,3767.0,519846.0,519846.0,2024-01-19,3767
S00478,2024-04-01,North,Radial,16,93.0,4513.0,443617.5,419709.0,2024-04-01,4513
S00479,2024-02-27,North,Biased,16,145.0,5313.0,762528.6400000001,762767.88,2024-02-27,5313
S00480,2024-07-01,South,Radial,16,68.0,4166.0,283288.0,283288.0,2024-07-01,4166
S00481,2024-03-30,North,Biased,16,52.0,3950.0,205400.0,205400.0,2024-03-30,3950
S00482,2024-04-26,South,Radial,15,109.0,4093.0,446137.0,446137.0,2024-04-26,4093
S00483,2024-03-02,South,Biased,18,84.0,4720.0,396480.0,396480.0,2024-03-02,4720
S00484,2024-01-23,South,Biased,18,78.0,3897.0,303966.0,303966.0,2024-01-23,3897
S00486,2024-05-16,West,Biased,18,119.0,4575.0,544425.0,544425.0,2024-05-16,4575
S00488,2024-05-08,North,Biased,14,94.0,4992.0,469248.0,469248.0,2024-05-08,4992
S00489,2024-02-27,East,Radial,18,76.0,4891.0,371716.0,371716.0,2024-02-27,4891
S00490,2024-05-01,South,Biased,14,118.0,4897.0,577846.0,577846.0,2024-05-01,4897
S00493,2024-04-05,West,Radial,17,68.0,4287.0,291516.0,291516.0,2024-04-05,4287
S00495,2024-04-27,South,Radial,15,84.0,5311.0,446124.0,446124.0,2024-04-27,5311
S00496,2024-02-17,North,Radial,15,126.0,4451.0,560826.0,560826.0,2024-02-17,4451
S00497,2024-03-29,South,Radial,14,127.0,4368.0,554736.0,554736.0,2024-03-29,4368
S00498,2024-04-26,South,Biased,18,79.0,3609.0,285111.0,285111.0,2024-04-26,3609
S00499,2024-05-08,East,Biased,15,97.0,5065.0,491305.0,491305.0,2024-05-08,5065
S00500,2024-01-16,South,Radial,16,106.0,3606.0,382236.0,382236.0,2024-01-16,3606
S00501,2024-07-07,North,Biased,15,66.0,4512.0,297792.0,297792.0,2024-07-07,4512
S00503,2024-07-09,South,Biased,17,131.0,5375.0,704125.0,704125.0,2024-07-09,5375
S00504,2024-03-09,West,Radial,16,63.0,4338.0,273294.0,273294.0,2024-03-09,4338
S00505,2024-01-22,South,Biased,16,63.0,5354.0,337302.0,337302.0,2024-01-22,5354
S00506,2024-04-02,Unknown,Radial,14,94.0,5476.0,515872.0,515872.0,2024-04-02,5488
S00507,2024-07-13,South,Biased,15,146.0,4618.0,674228.0,674228.0,2024-07-13,4618
S00508,2024-03-16,East,Biased,17,87.0,5320.0,462840.0,462840.0,2024-03-16,5320
S00509,2024-06-02,West,Radial,15,112.0,5242.0,587104.0,587104.0,2024-06-02,5242
S00510,2024-05-23,South,Biased,16,124.0,4484.0,556016.0,556016.0,2024-05-23,4484
S00511,2024-06-27,South,Biased,16,60.0,4344.0,260640.0,260640.0,2024-06-27,4344
S00512,2024-03-26,Eest,Biased,15,97.0,5207.0,505079.0,505079.0,2024-03-26,5207
S00513,2024-07-03,East,Biased,17,75.0,4995.0,374625.0,374625.0,2024-07-03,4995
S00514,2024-01-29,East,Biased,17,116.0,3578.0,415048.0,415048.0,2024-01-29,3578
S00515,2024-03-09,West,Biased,14,74.0,4773.0,353202.0,353202.0,2024-03-09,4773
S00516,2024-02-16,West,Biased,16,130.0,4229.0,549770.0,549770.0,2024-02-16,4229
S00518,2024-07-08,North,Radial,14,135.0,3556.0,480060.0,480060.0,2024-07-08,3556
S00519,2024-07-15,North,Biased,15,142.0,4419.0,627498.0,627498.0,2024-07-15,4419
S00520,2024-05-23,South,Radial,16,75.0,3646.0,273450.0,273450.0,2024-05-23,3646
S00521,2024-06-24,North,Biased,15,83.0,4245.0,352335.0,352335.0,2024-06-24,4245
S00522,2024-03-25,South,Radial,17,139.0,4540.0,631060.0,631060.0,2024-03-25,4540
S00523,2024-02-08,West,Biased,18,58.0,3867.0,224286.0,224286.0,2024-02-08,3867
S00524,2024-04-09,West,Radial,14,89.0,4208.0,374512.0,374512.0,2024-04-09,4208
S00525,2024-02-02,North,Radial,16,124.0,4712.0,584288.0,584288.0,2024-02-02,4712
S00526,2024-04-10,West,Biased,14,56.0,5167.0,289352.0,289352.0,2024-04-10,5167
S00527,2024-01-23,East,Radial,17,79.0,3747.0,296013.0,296013.0,2024-01-23,3747
S00528,2024-01-10,East,Biased,17,115.0,3649.0,419635.0,419635.0,2024-01-10,3649
S00529,2024-03-09,North,Biased,17,79.0,4213.0,332827.0,332827.0,2024-03-09,4213
S00530,2024-04-09,North,Radial,17,117.0,4736.0,554112.0,554112.0,2024-04-09,4736
S00531,2024-02-03,South,Biased,18,107.0,3716.0,397612.0,397612.0,2024-02-03,3716
S00532,2024-06-28,West,Radial,15,104.0,4529.0,471016.0,471016.0,2024-06-28,4529
S00533,2024-05-17,South,Radial,15,63.0,4169.0,262647.0,262647.0,2024-05-17,4169
S00534,2024-05-26,South,Biased,18,126.0,4360.0,549360.0,549360.0,2024-05-26,4360
S00535,2024-07-04,East,Biased,15,138.0,5110.0,705180.0,705180.0,2024-07-04,5110
S00536,2024-04-05,East,Biased,17,126.0,4918.0,619668.0,619668.0,2024-04-05,4918
S00538,2024-03-09,East,Biased,14,86.0,3803.0,327058.0,327058.0,2024-03-09,3803
S00539,2024-01-04,South,Radial,15,93.0,5081.0,472533.0,472533.0,2024-01-04,5081
S00540,2024-01-16,East,Radial,14,55.0,4934.0,271370.0,271370.0,2024-01-16,4934
S00542,2024-03-20,Eest,Biased,14,63.0,5377.0,338751.0,338751.0,2024-03-20,5377
S00543,2024-01-02,Eest,Biased,14,57.0,4359.0,248463.0,248463.0,2024-01-02,4359
S00544,2024-05-07,East,Radial,17,73.0,5350.0,390550.0,390550.0,2024-05-07,5350
S00545,2024-06-08,North,Radial,17,135.0,3879.0,523665.0,523665.0,2024-06-08,3879
S00546,2024-03-24,West,Radial,17,88.0,3951.0,347688.0,347688.0,2024-03-24,3951
S00547,2024-05-31,West,Biased,14,98.0,4752.0,465696.0,465696.0,2024-05-31,4752
S00548,2024-05-19,South,Biased,18,134.0,4193.0,561862.0,561862.0,2024-05-19,4193
S00549,2024-06-26,South,Radial,17,112.0,5028.0,563136.0,563136.0,2024-06-26,5028
S00550,2024-06-11,East,Biased,17,75.0,5118.0,383850.0,383850.0,2024-06-11,5118
S00551,2024-05-03,North,Biased,14,59.0,3644.0,214996.0,214996.0,2024-05-03,3644
S00552,2024-02-02,South,Radial,16,126.0,3549.0,443617.5,447174.0,2024-02-02,3549
S00553,2024-06-09,Unknown,Radial,16,107.0,4947.0,529329.0,529329.0,2024-06-09,4947
S00554,2024-07-07,East,Biased,15,63.0,4623.0,291249.0,291249.0,2024-07-07,4623
S00555,2024-06-27,East,Radial,16,122.0,3842.0,468724.0,468724.0,2024-06-27,3842
S00556,2024-06-19,South,Biased,17,120.0,4381.0,525720.0,525720.0,2024-06-19,4381
S00557,2024-04-10,South,Radial,18,88.0,5255.0,462440.0,462440.0,2024-04-10,5255
S00559,2024-03-07,North,Biased,18,99.0,4389.0,434511.0,434511.0,2024-03-07,4389
S00560,2024-03-05,West,Biased,18,65.0,5049.0,328185.0,328185.0,2024-03-05,5049
S00561,2024-06-09,Unknown,Radial,17,121.0,4536.0,548856.0,548856.0,2024-06-09,4536
S00562,2024-06-16,West,Biased,14,100.0,5379.0,537900.0,537900.0,2024-06-16,5379
S00563,2024-03-14,West,Radial,14,64.0,4261.0,272704.0,272704.0,2024-03-14,4261
S00564,2024-02-12,South,Biased,14,138.0,4347.0,599886.0,599886.0,2024-02-12,4347
S00565,2024-02-13,Eest,Radial,16,87.0,4423.0,384801.0,384801.0,2024-02-13,4423
S00566,2024-01-29,South,Radial,14,128.0,4695.0,600960.0,600960.0,2024-01-29,4695
S00567,2024-05-20,East,Radial,17,138.0,5012.0,691656.0,691656.0,2024-05-20,5012
S00568,2024-01-12,South,Biased,16,120.0,5354.0,642480.0,642480.0,2024-01-12,5354
S00569,2024-04-04,South,Radial,14,139.0,4882.0,678598.0,678598.0,2024-04-04,4882
S00570,2024-02-15,South,Radial,18,121.0,4629.0,560109.0,560109.0,2024-02-15,4629
S00571,2024-05-09,North,Radial,17,131.0,3688.0,483128.0,483128.0,2024-05-09,3688
S00572,2024-02-04,East,Radial,17,70.0,5052.0,353640.0,353640.0,2024-02-04,5052
S00574,2024-03-30,South,Biased,17,116.0,4772.0,553552.0,553552.0,2024-03-30,4772
S00575,2024-01-08,West,Radial,18,114.0,3909.0,445626.0,445626.0,2024-01-08,3909
S00576,2024-04-02,North,Radial,17,62.0,4914.0,304668.0,304668.0,2024-04-02,4914
S00577,2024-06-02,East,Biased,15,113.0,4902.0,553926.0,553926.0,2024-06-02,4902
S00578,2024-03-30,Unknown,Radial,17,110.0,3726.0,409860.0,409860.0,2024-03-30,3726
S00579,2024-06-10,Unknown,Biased,17,81.0,5114.0,414234.0,414234.0,2024-06-10,5114
S00580,2024-04-24,West,Radial,15,61.0,5307.0,323727.0,323727.0,2024-04-24,5307
S00581,2024-04-14,North,Biased,17,144.0,3712.0,534528.0,534528.0,2024-04-14,3712
S00582,2024-05-14,East,Radial,16,90.0,5052.0,454680.0,454680.0,2024-05-14,5052
S00583,2024-07-14,North,Biased,17,115.0,4504.0,517960.0,517960.0,2024-07-14,4504
S00584,2024-02-27,West,Biased,14,57.0,4869.0,277533.0,277533.0,2024-02-27,4869
S00585,2024-04-23,West,Biased,14,108.0,3918.0,423144.0,423144.0,2024-04-23,3918
S00586,2024-03-15,Eest,Radial,16,74.0,5286.0,391164.0,391164.0,2024-03-15,5286
S00587,2024-06-05,West,Biased,17,54.0,5375.0,290250.0,290250.0,2024-06-05,5375
S00588,2024-04-29,South,Biased,18,94.0,4607.0,433058.0,433058.0,2024-04-29,4607
S00589,2024-06-12,West,Radial,17,51.0,4418.0,225318.0,225318.0,2024-06-12,4418
S00590,2024-01-21,South,Radial,14,91.0,4720.0,429520.0,429520.0,2024-01-21,4720
S00591,2024-06-12,North,Radial,15,87.0,4276.0,372012.0,372012.0,2024-06-12,4276
S00592,2024-05-17,South,Radial,16,52.0,5053.0,262756.0,262756.0,2024-05-17,5053
S00593,2024-04-10,South,Biased,15,95.0,3720.0,353400.0,353400.0,2024-04-10,3720
S00594,2024-05-31,North,Radial,18,71.0,5366.0,380986.0,380986.0,2024-05-31,5366
S00596,2024-06-25,South,Radial,18,81.0,3675.0,297675.0,297675.0,2024-06-25,3675
S00597,2024-04-08,West,Radial,15,66.0,4083.0,269478.0,269478.0,2024-04-08,4083
S00598,2024-02-05,North,Radial,17,131.0,5126.0,671506.0,671506.0,2024-02-05,5126
S00599,2024-04-05,East,Radial,18,105.0,4845.0,508725.0,508725.0,2024-04-05,4845
S00600,2024-05-31,West,Radial,14,52.0,4034.0,209768.0,209768.0,2024-05-31,4034
S00601,2024-05-30,West,Biased,14,119.0,4224.0,502656.0,502656.0,2024-05-30,4224
S00602,2024-07-08,East,Biased,16,98.0,4917.0,481866.0,481866.0,2024-07-08,4917
S00603,2024-02-06,East,Biased,14,104.0,5329.0,554216.0,554216.0,2024-02-06,5329
S00604,2024-01-12,North,Biased,14,126.0,5163.0,650538.0,650538.0,2024-01-12,5163
S00605,2024-04-22,West,Biased,15,80.0,5094.0,407520.0,407520.0,2024-04-22,5094
S00606,2024-07-01,West,Radial,14,130.0,3823.0,496990.0,496990.0,2024-07-01,3823
S00607,2024-01-13,North,Radial,14,70.0,3584.0,250880.0,250880.0,2024-01-13,3584
S00608,2024-01-23,West,Radial,15,65.0,4519.0,293735.0,293735.0,2024-01-23,4519
S00609,2024-04-08,South,Radial,14,66.0,5264.0,347424.0,347424.0,2024-04-08,5264
S00610,2024-04-14,South,Biased,14,145.0,4386.0,635970.0,635970.0,2024-04-14,4386
S00611,2024-01-30,South,Biased,16,51.0,4950.0,247500.0,247500.0,2024-01-30,4950
S00612,2024-01-17,West,Radial,14,121.0,4791.0,579711.0,579711.0,2024-01-17,4791
S00613,2024-04-22,South,Radial,14,114.0,3611.0,411654.0,411654.0,2024-04-22,3611
S00614,2024-03-02,South,Biased,16,115.0,4127.0,474605.0,474605.0,2024-03-02,4127
S00616,2024-04-21,North,Biased,14,73.0,4249.0,310177.0,310177.0,2024-04-21,4249
S00617,2024-03-26,East,Radial,18,140.0,4921.0,688940.0,688940.0,2024-03-26,4921
S00618,2024-05-20,East,Radial,15,133.0,3551.0,472283.0,472283.0,2024-05-20,3551
S00619,2024-07-05,East,Biased,15,111.0,3583.0,397713.0,397713.0,2024-07-05,3583
S00620,2024-01-19,East,Biased,14,70.0,5146.0,360220.0,360220.0,2024-01-19,5146
S00621,2024-06-25,North,Radial,16,86.0,4211.0,362146.0,362146.0,2024-06-25,4211
S00622,2024-04-09,North,Radial,15,84.0,4230.0,355320.0,355320.0,2024-04-09,4230
S00624,2024-07-07,South,Radial,18,102.0,4328.0,441456.0,441456.0,2024-07-07,4328
S00625,2024-05-26,South,Biased,16,64.0,3924.0,251136.0,251136.0,2024-05-26,3924
S00626,2024-03-16,East,Biased,17,91.0,4544.0,413504.0,413504.0,2024-03-16,4544
S00627,2024-01-09,Unknown,Biased,16,143.0,5211.0,745173.0,745173.0,2024-01-09,5211
S00628,2024-07-17,West,Radial,15,53.0,3555.0,200853.24,200073.52,2024-07-17,3555
